,y,Advt_12M_Usd,Asset_Turnover,Bb_Yld,Bv,Capex_Ps_Cf,Cash_Per_Share,Cf_Sales,Debtequity,Div_Yld,Eps,Mkt_Cap_12M_Usd,Mom_11M_Usd,Pb,Pe,Roe,Share_Turn_12M,Vol1Y_Usd
204137,1,0.4888088344300866,-0.04157817587758555,1.4655633863474409,0.776072693432127,-0.9576492981859624,0.8017358937365368,0.366583893874601,-0.15267381318199785,-0.5975533019421685,0.3463953592262323,0.9453384349282504,-0.7477097824453662,0.7812546252462621,0.156595710821628,0.8867099776403399,-0.9133075964733308,-0.7546496977195309
183691,1,0.14254601491130062,-0.8424978117104613,-1.705390933621434,0.5342839781915694,1.7043946610148095,-1.6675099137430383,1.5701231360275714,-0.08274100362607976,-1.538658971255413,1.3198261846477028,0.2161678332337664,0.05475233947519886,-0.5570347978493931,-1.415988717485358,0.5686673269854338,0.4728282711418856,0.4576389733158511
247359,1,1.6314761388420806,0.5852284956437958,1.5689640706942516,1.294191368947608,1.1089374596146373,1.4719597557667072,-0.8369553482783693,0.8613519253788164,0.5875427260819174,1.6327146642474613,1.6397866270182353,0.5432075441224993,1.6264900503593074,-0.4424840713905572,1.6641475681301108,-0.22023966266572256,-0.7892865168919704
238916,1,0.6619402441894795,-1.1907237403334507,-1.3262550910164599,1.1905676338445117,-1.623160287986155,0.02568721138581329,1.3223356449960777,1.3508815922702442,0.5875427260819174,0.4159261324706231,1.1536728925552455,0.15942131189962047,0.7108183398201747,1.4296402480225212,-0.42079869727427505,-1.1212279766156132,-1.1356547086163653
251655,0,1.2852133193232946,-0.7032074402612657,-1.5675233544923528,1.3632738590163391,0.9688298828145966,-1.208935692353974,-0.16438930119288586,1.3858479970482032,1.2498022711542005,-0.4879739197064568,1.3620073501822416,0.5083178866476921,-0.13441708529287044,1.2049853296929516,-0.1734321912093478,-0.08162607590420103,-0.9624706127541679
199332,0,0.6273139622376012,0.5852284956437958,0.3970896480970588,0.7069902033633961,0.3383457872144135,-0.044862668827888905,-0.12899108818838667,0.05712461548575683,0.2738408363108356,-0.2098508267288937,0.4245022908607617,1.0316627487697998,-0.8739980822667853,-1.5657586630384042,0.6393434715754129,1.0619360148783523,-0.16582377178805965
248186,0,1.562223574938323,-0.424626697362874,-0.11991377363699693,1.3287326139819733,-0.9576492981859624,-1.173660752247123,-0.4475750052288789,-1.2016659565207717,0.4132638984313164,-0.974689332417192,1.3967297597867407,-0.6779304674957518,0.6051639116810444,0.00682576526858161,-1.1628982154690566,1.1658962049494934,-0.3736446868226965
19967,1,-1.6926469285382657,-0.8424978117104613,-1.6364571440568934,-1.4691082338016237,-1.4830527111861145,-1.3500354527813785,-1.5803178213728508,-0.11770740840403872,1.5635041609252818,-1.1832816521503642,-1.3810630085731992,1.2061110361438354,0.1121099136984345,1.8415075982933984,-1.198236287764046,-1.7103357203520801,1.358196271799278
168628,1,-0.4461007782706359,-1.2603689260580488,-1.1194537223228378,0.3270365079853769,-1.6581871821861651,-0.22123736936214425,1.782512414054566,0.1270574250416751,1.5983599264554018,0.1725684261152556,0.18144542362926716,-0.18947526284845134,0.1121099136984345,0.2314806835981512,-0.1734321912093478,-0.8786541997829503,-1.6205701770305183
164767,1,-0.09983795875184984,0.0628896027093114,-0.8437185640646747,0.2924952629510114,0.16321131621436294,-0.009587728721037806,-0.8015571352738702,0.4067886632653479,0.6921100226722776,1.1112338649145306,0.32033506204726386,0.7176558314965351,0.1825461991245217,-0.18038666667272615,0.3213008209205063,-0.6360804229502874,-1.0663810702714864
53689,0,-0.06521167679997121,1.4209707243389706,-0.5335165110242415,-1.0546132933892387,-0.6073803561858606,-0.22123736936214425,-1.0139464133008649,0.4067886632653479,-1.2598128470144516,0.1725684261152556,-0.6518924068787151,-0.6430408100209446,0.7108183398201747,-1.0041213672144806,1.2754287728852254,1.4084699817821569,1.3928330909717173
78568,1,-1.2425052631638438,0.4807607170568988,1.2932289124360887,-0.7437420880799501,-0.9576492981859624,0.6606361333091327,-0.3767785792198806,-0.9219347182970984,-1.4689474401951728,-0.5922700795730428,-1.2074509605507031,0.9967730912949926,-1.085306938545047,-0.9666788808262192,-0.20877026350433744,-1.1558813733059934,0.4576389733158511
22686,0,-1.5195155187788727,-1.4344818903695438,-0.2577813527660784,-1.4345669887672579,-1.2028375575860333,-0.044862668827888905,0.8621588759375889,-0.6771698848513846,1.0755234435036,0.3463953592262323,-1.5546750565956955,1.450338638467486,-0.9796525104059158,-1.5657586630384042,0.6393434715754129,-1.2944949600675149,-0.9278337935817283
9739,1,-1.6233943646345086,1.2816803528897749,1.1208944385247366,-1.5727319689047197,-0.8875955097859419,-0.8209113511786124,-0.730760709264872,-1.2366323612987304,-0.6324090674722886,-1.3571085852613414,-1.6935646950136924,0.5780972015973065,0.35863691268973924,0.4561356019277204,0.0032581702656001217,-1.4677619435194171,-0.1311869526156203
12089,1,-1.2771315451157226,1.1075673885782795,0.9485599646133851,-1.5381907238703545,0.3733726814144237,0.9428356541639412,-1.1555392653188616,1.2809487827143258,0.8315330847927584,-1.6699970648610996,-1.5199526469911964,1.6247869258415215,0.3938550554027828,0.00682576526858161,-1.6929692998939003,-0.1855862659753421,1.4621067293165964
167391,1,0.14254601491130062,0.9334544242667852,-0.3267151423306192,0.3270365079853769,1.3541257190147082,0.2020619119200688,-0.05819466217938855,-1.3764979804105668,-0.8763994261831298,0.9721723184257492,0.459224700465261,1.2061110361438354,0.6756001971071312,0.156595710821628,0.7100196161653918,-0.3935066461176245,-0.06191331427074126
172520,0,-0.2729693685112429,1.1772125743028776,0.12135448983889592,0.3961189980541077,1.4592064016147388,1.5777845760872602,-0.9077517742873676,1.3508815922702442,1.354369567744561,0.6592838388259905,-0.02688903399772856,0.2989799417988489,-1.0500887958320029,-1.3411037447088348,0.0032581702656001217,-0.3935066461176245,0.4576389733158511
236300,0,0.5580613983338439,0.3414703456077029,0.4315565428793292,1.1905676338445117,1.5993139784147792,1.3661349354461538,-0.3767785792198806,0.4417550680433071,1.2498022711542005,-0.41844314646206604,0.9800608445327498,-0.6779304674957518,-0.9092162249798288,1.8040651119051367,-1.4456027938289733,-0.8786541997829503,-1.3781124428234417
22685,1,-1.5195155187788727,-1.4344818903695438,0.017953805492084706,-1.4345669887672579,-1.2028375575860333,-0.044862668827888905,0.8621588759375889,-0.6771698848513846,1.0755234435036,0.3463953592262323,-1.5546750565956955,1.450338638467486,-0.9796525104059158,-1.5657586630384042,0.6393434715754129,-1.2944949600675149,-1.2049283469612442
97305,1,-0.34222193241499993,-0.21569114018908028,-1.6364571440568934,-0.5364946178737577,-0.11700383738571835,-0.8209113511786124,0.7205660239195922,0.4417550680433071,-1.085534019363851,-0.8356277859284105,-0.5130027684607181,-0.8174890973949804,0.8869090533853927,1.1675428433046904,-0.38546062497928535,0.2995612876899834,0.8040071650402459
148449,0,0.8696979359007513,-0.7032074402612657,-1.3262550910164599,0.08524779274481928,-0.8875955097859419,0.02568721138581329,0.8975570889420881,0.4417550680433071,-0.8066878951228894,-0.4879739197064568,-0.02688903399772856,-1.5501719043659312,-0.24007151343200125,0.7182330066455512,-0.20877026350433744,1.7203505519955802,1.1850121759370802
